__time,/riptide_1/imu_broadcaster/imu_status/angular_velocity/x,/riptide_1/imu_broadcaster/imu_status/angular_velocity/y,/riptide_1/imu_broadcaster/imu_status/angular_velocity/z,/riptide_1/imu_broadcaster/imu_status/header/stamp,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/x,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/y,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/z,/riptide_1/pressure_broadcaster/pressure_status/altitude,/riptide_1/pressure_broadcaster/pressure_status/depth,/riptide_1/pressure_broadcaster/pressure_status/header/stamp,/riptide_1/pressure_broadcaster/pressure_status/pressure,/riptide_1/pressure_broadcaster/pressure_status/temperature,/riptide_1/tail_broadcaster/actuators_status/d_fin,/riptide_1/tail_broadcaster/actuators_status/header/stamp,/riptide_1/tail_broadcaster/actuators_status/p_fin,/riptide_1/tail_broadcaster/actuators_status/s_fin,/riptide_1/tail_broadcaster/actuators_status/thruster,/riptide_1/tail_broadcaster/multiplexer_status/automatic,/riptide_1/tail_broadcaster/multiplexer_status/header/stamp,/riptide_1/tail_broadcaster/multiplexer_status/remaining_time,/riptide_1/tail_broadcaster/rc_status/axes.0,/riptide_1/tail_broadcaster/rc_status/axes.1,/riptide_1/tail_broadcaster/rc_status/axes.2,/riptide_1/tail_broadcaster/rc_status/axes.3,/riptide_1/tail_broadcaster/rc_status/axes.4,/riptide_1/tail_broadcaster/rc_status/axes.5,/riptide_1/tail_broadcaster/rc_status/header/stamp,pitch_from_accel
1684869341.90208,,,,,,,,-1366.441650391,1.741367698,1684869341.90208,118480.0078125,18.090000153,,,,,,,,,,,,,,,,
1684869341.9021,,,,,,,,,,,,,0,1684869341.9021,0.204203516,-0.205774322,0.5,,,,,,,,,,,
1684869341.90211,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869341.90211,
1684869341.90212,,,,,,,,,,,,,,,,,,1,1684869341.90212,48.695999146,,,,,,,,
1684869341.90213,0.00354658,-0.00383369,-0.00138453,1684869341.90213,-3.49960804,2.883405924,8.625619888,,,,,,,,,,,,,,,,,,,,,-0.364774716
1684869341.94208,,,,,,,,-1366.441650391,1.741367698,1684869341.94208,118480.0078125,18.090000153,,,,,,,,,,,,,,,,
1684869341.9421,,,,,,,,,,,,,0,1684869341.9421,0.208915904,-0.21048671,0.5,,,,,,,,,,,
1684869341.94211,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869341.94211,
1684869341.94212,,,,,,,,,,,,,,,,,,1,1684869341.94212,48.64899826,,,,,,,,
1684869341.94213,0.00407208,-0.00428202,-0.00121842,1684869341.94213,-3.430291891,2.917394876,8.573441505,,,,,,,,,,,,,,,,,,,,,-0.357222021
1684869341.9665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869341.98219,,,,,,,,-1345.147705078,1.712477684,1684869341.98219,118190,18.090000153,,,,,,,,,,,,,,,,
1684869341.98221,,,,,,,,,,,,,0,1684869341.98221,0.208915904,-0.21048671,0.5,,,,,,,,,,,
1684869341.98222,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869341.98222,
1684869341.98223,,,,,,,,,,,,,,,,,,1,1684869341.98223,48.625,,,,,,,,
1684869341.98224,0.00421338,-0.00464457,-0.00113649,1684869341.98224,-3.309152365,3.059329987,8.646697998,,,,,,,,,,,,,,,,,,,,,-0.34407326
1684869342.02272,,,,,,,,-1334.116455078,1.69753468,1684869342.02272,118040,18.090000153,,,,,,,,,,,,,,,,
1684869342.02274,,,,,,,,,,,,,0,1684869342.02274,0.201061934,-0.202632725,0.5,,,,,,,,,,,
1684869342.02276,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.02275,
1684869342.02276,,,,,,,,,,,,,,,,,,1,1684869342.02276,48.577999115,,,,,,,,
1684869342.02279,0.00409553,-0.00493094,-0.00104108,1684869342.02279,-3.240269184,3.049072266,8.640572548,,,,,,,,,,,,,,,,,,,,,-0.336624224
1684869342.06265,,,,,,,,-1334.116455078,1.69753468,1684869342.06265,118040,18.090000153,,,,,,,,,,,,,,,,
1684869342.06267,,,,,,,,,,,,,0,1684869342.06267,0.201061934,-0.202632725,0.5,,,,,,,,,,,
1684869342.06268,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.06268,
1684869342.06269,,,,,,,,,,,,,,,,,,1,1684869342.06269,48.53099823,,,,,,,,
1684869342.0627,0.00405674,-0.00518561,-0.00098317,1684869342.0627,-3.144441843,3.283940077,8.56564045,,,,,,,,,,,,,,,,,,,,,-0.326293534
1684869342.06628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869342.10182,,,,,,,,-1312.758178711,1.668644667,1684869342.10182,117750,18.090000153,,,,,,,,,,,,,,,,
1684869342.10184,,,,,,,,,,,,,0,1684869342.10183,0.201061934,-0.202632725,0.5,,,,,,,,,,,
1684869342.10184,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.10184,
1684869342.10185,,,,,,,,,,,,,,,,,,1,1684869342.10185,48.50799942,,,,,,,,
1684869342.10186,0.00409698,-0.00539418,-0.00089782,1684869342.10186,-3.072407722,3.330463171,8.352291107,,,,,,,,,,,,,,,,,,,,,-0.318551653
1684869342.1418,,,,,,,,-1291.357421875,1.639754772,1684869342.1418,117460,18.090000153,,,,,,,,,,,,,,,,
1684869342.14182,,,,,,,,,,,,,0,1684869342.14182,0.174358398,-0.175929189,0.5,,,,,,,,,,,
1684869342.14183,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.14183,
1684869342.14184,,,,,,,,,,,,,,,,,,1,1684869342.14184,48.459999084,,,,,,,,
1684869342.14186,0.0040122,-0.00557865,-0.00080793,1684869342.14186,-2.843430042,3.236220837,8.50338459,,,,,,,,,,,,,,,,,,,,,-0.29407027
1684869342.16624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869342.18156,,,,,,,,-1291.357421875,1.639754772,1684869342.18156,117460,18.090000153,,,,,,,,,,,,,,,,
1684869342.18158,,,,,,,,,,,,,0,1684869342.18158,0.174358398,-0.175929189,0.5,,,,,,,,,,,
1684869342.18159,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.18159,
1684869342.18159,,,,,,,,,,,,,,,,,,1,1684869342.18159,48.412998199,,,,,,,,
1684869342.1816,0.00376091,-0.00570652,-0.00076025,1684869342.1816,-2.74620986,3.33331728,8.587000847,,,,,,,,,,,,,,,,,,,,,-0.283731446
1684869342.22126,,,,,,,,-1258.8046875,1.595921636,1684869342.22126,117019.9921875,18.090000153,,,,,,,,,,,,,,,,
1684869342.22128,,,,,,,,,,,,,0,1684869342.22128,0.174358398,-0.175929189,0.5,,,,,,,,,,,
1684869342.22129,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.22129,
1684869342.22129,,,,,,,,,,,,,,,,,,1,1684869342.22129,48.388999939,,,,,,,,
1684869342.2213,0.00362136,-0.00576548,-0.00070391,1684869342.2213,-2.591893196,3.445389271,8.485212326,,,,,,,,,,,,,,,,,,,,,-0.267383994
1684869342.26154,,,,,,,,-1258.8046875,1.595921636,1684869342.26154,117019.9921875,18.090000153,,,,,,,,,,,,,,,,
1684869342.26156,,,,,,,,,,,,,0,1684869342.26156,0.149225652,-0.150796443,0.5,,,,,,,,,,,
1684869342.26158,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.26158,
1684869342.26158,,,,,,,,,,,,,,,,,,1,1684869342.26158,48.341999054,,,,,,,,
1684869342.26159,0.00341677,-0.00585215,-0.00069844,1684869342.26159,-2.578230619,3.547101974,8.302202225,,,,,,,,,,,,,,,,,,,,,-0.265940246
1684869342.26733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869342.30284,,,,,,,,-1204.578857422,1.523198605,1684869342.30284,116290,18.079999924,,,,,,,,,,,,,,,,
1684869342.30286,,,,,,,,,,,,,0,1684869342.30286,0.149225652,-0.150796443,0.5,,,,,,,,,,,
1684869342.30289,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.30289,
1684869342.30289,,,,,,,,,,,,,,,,,,1,1684869342.30289,48.294998169,,,,,,,,
1684869342.3029,0.00312865,-0.00594265,-0.0006557,1684869342.3029,-2.418174028,3.583276987,8.408125877,,,,,,,,,,,,,,,,,,,,,-0.249068098
1684869342.3425,,,,,,,,-1258.8046875,1.595921636,1684869342.3425,117019.9921875,18.090000153,,,,,,,,,,,,,,,,
1684869342.34251,,,,,,,,,,,,,0,1684869342.34251,0.125663713,-0.127234504,0.5,,,,,,,,,,,
1684869342.34253,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.34253,
1684869342.34254,,,,,,,,,,,,,,,,,,1,1684869342.34254,48.248001099,,,,,,,,
1684869342.34254,0.00304002,-0.00601605,-0.00062251,1684869342.34254,-2.274285555,3.553222656,8.459726334,,,,,,,,,,,,,,,,,,,,,-0.233962
1684869342.36662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869342.3819,,,,,,,,-1215.744262695,1.538141727,1684869342.3819,116440,18.090000153,,,,,,,,,,,,,,,,
1684869342.38191,,,,,,,,,,,,,0,1684869342.38191,0.125663713,-0.127234504,0.5,,,,,,,,,,,
1684869342.38192,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.38192,
1684869342.38193,,,,,,,,,,,,,,,,,,1,1684869342.38193,48.223999023,,,,,,,,
1684869342.38194,0.00265034,-0.00604565,-0.00060344,1684869342.38194,-2.095770836,3.693990707,8.395284653,,,,,,,,,,,,,,,,,,,,,-0.215295557
1684869342.42169,,,,,,,,-1215.744262695,1.538141727,1684869342.42169,116440,18.090000153,,,,,,,,,,,,,,,,
1684869342.42171,,,,,,,,,,,,,0,1684869342.42171,0.08011061,-0.081681408,0.5,,,,,,,,,,,
1684869342.42172,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.42172,
1684869342.42173,,,,,,,,,,,,,,,,,,1,1684869342.42173,48.176998138,,,,,,,,
1684869342.42174,0.00264565,-0.00604541,-0.00057091,1684869342.42174,-2.035521507,3.738684416,8.375612259,,,,,,,,,,,,,,,,,,,,,-0.209013067
1684869342.4619,,,,,,,,-1215.744262695,1.538141727,1684869342.4619,116440,18.090000153,,,,,,,,,,,,,,,,
1684869342.46191,,,,,,,,,,,,,0,1684869342.46191,0.08011061,-0.081681408,0.5,,,,,,,,,,,
1684869342.46193,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.46192,
1684869342.46193,,,,,,,,,,,,,,,,,,1,1684869342.46193,48.130001068,,,,,,,,
1684869342.46194,0.00251065,-0.00614204,-0.00057465,1684869342.46194,-1.943374872,3.701519012,8.387274742,,,,,,,,,,,,,,,,,,,,,-0.199420567
1684869342.46834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869342.50294,,,,,,,,-1182.960449219,1.49430871,1684869342.50294,116000,18.090000153,,,,,,,,,,,,,,,,
1684869342.50296,,,,,,,,,,,,,0,1684869342.50296,0.08011061,-0.081681408,0.5,,,,,,,,,,,
1684869342.50297,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.50297,
1684869342.50298,,,,,,,,,,,,,,,,,,1,1684869342.50298,48.105998993,,,,,,,,
1684869342.50299,0.00102763,-0.00605323,-0.00069078,1684869342.50299,-1.73930192,3.860281229,8.460379601,,,,,,,,,,,,,,,,,,,,,-0.178241157
1684869342.54229,,,,,,,,-1182.960449219,1.49430871,1684869342.54229,116000,18.090000153,,,,,,,,,,,,,,,,
1684869342.54231,,,,,,,,,,,,,0,1684869342.54231,0.051836278,-0.053407077,0.5,,,,,,,,,,,
1684869342.54232,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.54232,
1684869342.54233,,,,,,,,,,,,,,,,,,1,1684869342.54233,48.590000153,,,,,,,,
1684869342.54234,0.00030462,-0.00600068,-0.00074185,1684869342.54234,-1.690268874,3.841498137,8.343798637,,,,,,,,,,,,,,,,,,,,,-0.173164722
1684869342.56614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869342.58175,,,,,,,,-1182.960449219,1.49430871,1684869342.58175,116000,18.090000153,,,,,,,,,,,,,,,,
1684869342.58176,,,,,,,,,,,,,0,1684869342.58176,0.051836278,-0.053407077,0.5,,,,,,,,,,,
1684869342.58177,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.58177,
1684869342.58178,,,,,,,,,,,,,,,,,,1,1684869342.58178,48.119998932,,,,,,,,
1684869342.58179,-0.00069136,-0.00592164,-0.00089076,1684869342.58179,-1.501021504,3.786729097,8.526197433,,,,,,,,,,,,,,,,,,,,,-0.153612745
1684869342.62182,,,,,,,,-1171.76159668,1.479365587,1684869342.62182,115850,18.079999924,,,,,,,,,,,,,,,,
1684869342.62184,,,,,,,,,,,,,0,1684869342.62184,0.051836278,-0.053407077,0.5,,,,,,,,,,,
1684869342.62185,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.62185,
1684869342.62186,,,,,,,,,,,,,,,,,,1,1684869342.62186,47.988998413,,,,,,,,
1684869342.62187,-0.00165448,-0.00574369,-0.0009986,1684869342.62187,-1.442639709,3.777196884,8.493239403,,,,,,,,,,,,,,,,,,,,,-0.147593348
1684869342.66181,,,,,,,,-1139.591064453,1.436528683,1684869342.66181,115419.9921875,18.079999924,,,,,,,,,,,,,,,,
1684869342.66183,,,,,,,,,,,,,0,1684869342.66183,0.02984513,-0.031415928,0.5,,,,,,,,,,,
1684869342.66184,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.66184,
1684869342.66185,,,,,,,,,,,,,,,,,,1,1684869342.66185,47.942001343,,,,,,,,
1684869342.66186,-0.00253403,-0.00556678,-0.0011669,1684869342.66186,-1.337765574,3.800146103,8.520542145,,,,,,,,,,,,,,,,,,,,,-0.136793768
1684869342.66714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869342.70309,,,,,,,,-1161.298217773,1.465418696,1684869342.70309,115710,18.090000153,,,,,,,,,,,,,,,,
1684869342.70311,,,,,,,,,,,,,0,1684869342.70311,0.02984513,-0.031415928,0.5,,,,,,,,,,,
1684869342.70312,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.70312,
1684869342.70313,,,,,,,,,,,,,,,,,,1,1684869342.70313,47.894001007,,,,,,,,
1684869342.70313,-0.0021291,-0.0053379,-0.00120153,1684869342.70313,-1.21851325,3.741431236,8.51739502,,,,,,,,,,,,,,,,,,,,,-0.124532977
1684869342.74332,,,,,,,,-1128.346679688,1.421585679,1684869342.74332,115269.9921875,18.090000153,,,,,,,,,,,,,,,,
1684869342.74334,,,,,,,,,,,,,0,1684869342.74333,0,-0.001570796,0.5,,,,,,,,,,,
1684869342.74335,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.74335,
1684869342.74335,,,,,,,,,,,,,,,,,,1,1684869342.74335,47.870998383,,,,,,,,
1684869342.74336,-0.00188649,-0.00510306,-0.00124081,1684869342.74336,-1.15136075,3.632629395,8.54661274,,,,,,,,,,,,,,,,,,,,,-0.117637162
1684869342.7673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869342.78291,,,,,,,,-1117.090332031,1.406642556,1684869342.78291,115119.9921875,18.090000153,,,,,,,,,,,,,,,,
1684869342.78293,,,,,,,,,,,,,0,1684869342.78293,0,-0.001570796,0.5,,,,,,,,,,,
1684869342.78294,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.78294,
1684869342.78295,,,,,,,,,,,,,,,,,,1,1684869342.78295,47.824001312,,,,,,,,
1684869342.78296,-0.00190826,-0.00490855,-0.00131675,1684869342.78296,-0.998824,3.699483633,8.661223412,,,,,,,,,,,,,,,,,,,,,-0.101993665
1684869342.82199,,,,,,,,-1117.090332031,1.406642556,1684869342.82199,115119.9921875,18.090000153,,,,,,,,,,,,,,,,
1684869342.82201,,,,,,,,,,,,,0,1684869342.82201,-0.021991149,0.020420352,0.5,,,,,,,,,,,
1684869342.82202,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.82202,
1684869342.82203,,,,,,,,,,,,,,,,,,1,1684869342.82203,47.777000427,,,,,,,,
1684869342.82204,-0.00207309,-0.00459694,-0.00142618,1684869342.82204,-1.008893132,3.572799921,8.64829731,,,,,,,,,,,,,,,,,,,,,-0.103025496
1684869342.86203,,,,,,,,-1128.346679688,1.421585679,1684869342.86203,115269.9921875,18.090000153,,,,,,,,,,,,,,,,
1684869342.86205,,,,,,,,,,,,,0,1684869342.86205,-0.021991149,0.020420352,0.5,,,,,,,,,,,
1684869342.86207,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.86207,
1684869342.86207,,,,,,,,,,,,,,,,,,1,1684869342.86207,47.729999542,,,,,,,,
1684869342.86208,-0.00179715,-0.00422774,-0.00144796,1684869342.86208,-0.913416982,3.525521517,8.762929916,,,,,,,,,,,,,,,,,,,,,-0.09324587
1684869342.86685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869342.90292,,,,,,,,-1117.090332031,1.406642556,1684869342.90292,115119.9921875,18.090000153,,,,,,,,,,,,,,,,
1684869342.90294,,,,,,,,,,,,,0,1684869342.90294,-0.021991149,0.020420352,0.5,,,,,,,,,,,
1684869342.90296,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.90296,
1684869342.90298,,,,,,,,,,,,,,,,,,1,1684869342.90298,47.705001831,,,,,,,,
1684869342.90299,-0.00117319,-0.00380518,-0.00147042,1684869342.90299,-0.806898057,3.619339228,8.697396278,,,,,,,,,,,,,,,,,,,,,-0.082345635
1684869342.94297,,,,,,,,-1106.57421875,1.392695665,1684869342.94297,114980.0078125,18.090000153,,,,,,,,,,,,,,,,
1684869342.94298,,,,,,,,,,,,,0,1684869342.94298,-0.056548666,0.054977871,0.5,,,,,,,,,,,
1684869342.943,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.943,
1684869342.94301,,,,,,,,,,,,,,,,,,1,1684869342.943,47.658000946,,,,,,,,
1684869342.94301,-0.00083759,-0.00352446,-0.00148689,1684869342.94301,-0.717162788,3.453948259,8.831378937,,,,,,,,,,,,,,,,,,,,,-0.073170553
1684869342.96601,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869342.98269,,,,,,,,-1106.57421875,1.392695665,1684869342.98269,114980.0078125,18.090000153,,,,,,,,,,,,,,,,
1684869342.98271,,,,,,,,,,,,,0,1684869342.98271,-0.056548666,0.054977871,0.5,,,,,,,,,,,
1684869342.98272,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869342.98272,
1684869342.98272,,,,,,,,,,,,,,,,,,1,1684869342.98272,47.611000061,,,,,,,,
1684869342.98273,-0.00065931,-0.00320571,-0.0015268,1684869342.98273,-0.671489894,3.487738371,9.007328987,,,,,,,,,,,,,,,,,,,,,-0.068503095
1684869343.02175,,,,,,,,-1117.090332031,1.406642556,1684869343.02175,115119.9921875,18.090000153,,,,,,,,,,,,,,,,
1684869343.02176,,,,,,,,,,,,,0,1684869343.02176,-0.056548666,0.054977871,0.5,,,,,,,,,,,
1684869343.02177,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.02177,
1684869343.02178,,,,,,,,,,,,,,,,,,1,1684869343.02178,47.587001801,,,,,,,,
1684869343.02179,-0.00099967,-0.00279069,-0.00161371,1684869343.02179,-0.631718993,3.639102697,8.874607086,,,,,,,,,,,,,,,,,,,,,-0.064440001
1684869343.06168,,,,,,,,-1106.57421875,1.392695665,1684869343.06168,114980.0078125,18.090000153,,,,,,,,,,,,,,,,
1684869343.0617,,,,,,,,,,,,,0,1684869343.0617,-0.073827431,0.072256632,0.5,,,,,,,,,,,
1684869343.06171,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.06171,
1684869343.06172,,,,,,,,,,,,,,,,,,1,1684869343.06172,47.540000916,,,,,,,,
1684869343.06173,-0.00122004,-0.00246463,-0.0016767,1684869343.06173,-0.596580088,3.432648659,9.045269966,,,,,,,,,,,,,,,,,,,,,-0.060851011
1684869343.06712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869343.10151,,,,,,,,-1095.294067383,1.377752542,1684869343.10151,114830.0078125,18.090000153,,,,,,,,,,,,,,,,
1684869343.10152,,,,,,,,,,,,,0,1684869343.10152,-0.073827431,0.072256632,0.5,,,,,,,,,,,
1684869343.10154,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.10154,
1684869343.10154,,,,,,,,,,,,,,,,,,1,1684869343.10154,47.493000031,,,,,,,,
1684869343.10155,-0.00183456,-0.00214046,-0.00177202,1684869343.10155,-0.59149766,3.377895832,9.091726303,,,,,,,,,,,,,,,,,,,,,-0.060331972
1684869343.14209,,,,,,,,-1084.002807617,1.362809539,1684869343.14209,114680.0078125,18.090000153,,,,,,,,,,,,,,,,
1684869343.14211,,,,,,,,,,,,,0,1684869343.14211,-0.073827431,0.072256632,0.5,,,,,,,,,,,
1684869343.14212,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.14212,
1684869343.14212,,,,,,,,,,,,,,,,,,1,1684869343.14212,47.46900177,,,,,,,,
1684869343.14213,-0.00204125,-0.00186593,-0.00188571,1684869343.14213,-0.479619652,3.477821589,9.155081749,,,,,,,,,,,,,,,,,,,,,-0.048910391
1684869343.16803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869343.18319,,,,,,,,-1128.346679688,1.421585679,1684869343.18319,115269.9921875,18.090000153,,,,,,,,,,,,,,,,
1684869343.18321,,,,,,,,,,,,,0,1684869343.18321,-0.091106184,0.089535393,0.5,,,,,,,,,,,
1684869343.18322,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.18322,
1684869343.18323,,,,,,,,,,,,,,,,,,1,1684869343.18323,47.422000885,,,,,,,,
1684869343.18323,-0.002063,-0.00166208,-0.00197105,1684869343.18323,-0.448314875,3.399706841,9.055793762,,,,,,,,,,,,,,,,,,,,,-0.045715705
1684869343.22284,,,,,,,,-1095.294067383,1.377752542,1684869343.22283,114830.0078125,18.100000381,,,,,,,,,,,,,,,,
1684869343.22285,,,,,,,,,,,,,0,1684869343.22285,-0.095818579,0.094247781,0.5,,,,,,,,,,,
1684869343.22286,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.22286,
1684869343.22287,,,,,,,,,,,,,,,,,,1,1684869343.22287,47.375,,,,,,,,
1684869343.22288,-0.00202442,-0.00145413,-0.0020704,1684869343.22288,-0.47698012,3.346518755,9.138246536,,,,,,,,,,,,,,,,,,,,,-0.048641005
1684869343.26232,,,,,,,,-1073.45300293,1.348862648,1684869343.26232,114540,18.100000381,,,,,,,,,,,,,,,,
1684869343.26234,,,,,,,,,,,,,0,1684869343.26234,-0.095818579,0.094247781,0.5,,,,,,,,,,,
1684869343.26235,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.26235,
1684869343.26236,,,,,,,,,,,,,,,,,,1,1684869343.26236,47.327999115,,,,,,,,
1684869343.26237,-0.00068275,-0.00116144,-0.00199922,1684869343.26237,-0.498057008,3.275883436,9.242962837,,,,,,,,,,,,,,,,,,,,,-0.050792174
1684869343.2695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869343.30168,,,,,,,,-1095.294067383,1.377752542,1684869343.30168,114830.0078125,18.100000381,,,,,,,,,,,,,,,,
1684869343.3017,,,,,,,,,,,,,0,1684869343.3017,-0.095818579,0.094247781,0.5,,,,,,,,,,,
1684869343.30171,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.30171,
1684869343.30172,,,,,,,,,,,,,,,,,,1,1684869343.30172,47.305000305,,,,,,,,
1684869343.30173,0.00044519,-0.00096528,-0.00200612,1684869343.30173,-0.422867954,3.46907711,9.237179756,,,,,,,,,,,,,,,,,,,,,-0.043119166
1684869343.34228,,,,,,,,-1073.45300293,1.348862648,1684869343.34228,114540,18.100000381,,,,,,,,,,,,,,,,
1684869343.3423,,,,,,,,,,,,,0,1684869343.3423,-0.087964594,0.086393796,0.5,,,,,,,,,,,
1684869343.34231,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.34231,
1684869343.34232,,,,,,,,,,,,,,,,,,1,1684869343.34232,47.256999969,,,,,,,,
1684869343.34233,0.00086353,-0.00079643,-0.00199861,1684869343.34233,-0.451124787,3.454297066,9.089208603,,,,,,,,,,,,,,,,,,,,,-0.04600244
1684869343.36736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869343.38252,,,,,,,,-1084.002807617,1.362809539,1684869343.38252,114680.0078125,18.100000381,,,,,,,,,,,,,,,,
1684869343.38253,,,,,,,,,,,,,0,1684869343.38253,-0.087964594,0.086393796,0.5,,,,,,,,,,,
1684869343.38254,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.38254,
1684869343.38255,,,,,,,,,,,,,,,,,,1,1684869343.38255,47.209999084,,,,,,,,
1684869343.38256,0.0009664,-0.00065306,-0.00196251,1684869343.38256,-0.464231133,3.242073536,9.212697983,,,,,,,,,,,,,,,,,,,,,-0.047339916
1684869343.42236,,,,,,,,-1073.45300293,1.348862648,1684869343.42236,114540,18.100000381,,,,,,,,,,,,,,,,
1684869343.42237,,,,,,,,,,,,,0,1684869343.42237,-0.087964594,0.086393796,0.5,,,,,,,,,,,
1684869343.42239,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.42239,
1684869343.42239,,,,,,,,,,,,,,,,,,1,1684869343.42239,47.187000275,,,,,,,,
1684869343.42241,0.00104126,-0.00053266,-0.00193567,1684869343.4224,-0.384463787,3.257729769,9.412583351,,,,,,,,,,,,,,,,,,,,,-0.039201047
1684869343.46199,,,,,,,,-1084.002807617,1.362809539,1684869343.46199,114680.0078125,18.100000381,,,,,,,,,,,,,,,,
1684869343.462,,,,,,,,,,,,,0,1684869343.462,-0.094247781,0.092676982,0.5,,,,,,,,,,,
1684869343.46202,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.46202,
1684869343.46202,,,,,,,,,,,,,,,,,,1,1684869343.46202,47.13999939,,,,,,,,
1684869343.46203,0.00109291,-0.00043094,-0.00194119,1684869343.46203,-0.372500092,3.453267336,9.1899786,,,,,,,,,,,,,,,,,,,,,-0.037980598
1684869343.47023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869343.50157,,,,,,,,-1073.45300293,1.348862648,1684869343.50157,114540,18.11000061,,,,,,,,,,,,,,,,
1684869343.5017,,,,,,,,,,,,,0,1684869343.5017,-0.094247781,0.092676982,0.5,,,,,,,,,,,
1684869343.50171,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.50171,
1684869343.50172,,,,,,,,,,,,,,,,,,1,1684869343.50172,47.930000305,,,,,,,,
1684869343.50173,0.00075056,-0.00032674,-0.00199764,1684869343.50173,-0.533422768,3.471669912,9.197768211,,,,,,,,,,,,,,,,,,,,,-0.05440224
1684869343.54222,,,,,,,,-1073.45300293,1.348862648,1684869343.54222,114540,18.11000061,,,,,,,,,,,,,,,,
1684869343.54224,,,,,,,,,,,,,0,1684869343.54224,-0.094247781,0.092676982,0.5,,,,,,,,,,,
1684869343.54225,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869343.54225,
1684869343.54226,,,,,,,,,,,,,,,,,,1,1684869343.54226,47.689998627,,,,,,,,
